id,label
221283,1
221282,1
221284,1
221285,1
221302,1
221303,1
221291,1
221290,1
221293,1
221292,1
221280,1
221308,1
221296,1
221297,1
221261,1
221262,1
221304,1
221264,1
221266,1
221265,1
221267,1
221268,1
221294,1
221295,1
221300,1
221301,1
220001,0
221218,1
221217,1
221252,1
221233,1
221224,1
221226,1
221225,1
221241,1
221240,1
221256,1
221258,1
221257,1
221227,1
221231,1
221249,1
221229,1
221230,1
221243,1
221244,1
221219,1
221234,1
221239,1
220002,0
221254,1
221255,1
221253,1
221242,1
221223,1
221222,1
221245,1
221246,1
221248,1
221260,1
221259,1
221250,1
221251,1
221247,1
221220,1
221221,1
221228,1
221232,1
221237,1
221236,1
221238,1
221235,1
220003,0
221360,1
221329,1
221330,1
221319,1
221337,1
221340,1
221339,1
221309,1
221322,1
221320,1
221321,1
221343,1
221341,1
221342,1
221359,1
221350,1
221349,1
221351,1
220004,0
221312,1
221318,1
221313,1
221361,1
221310,1
221311,1
221348,1
221328,1
221327,1
221375,1
221370,1
221369,1
221356,1
221357,1
221344,1
221315,1
221316,1
221335,1
221336,1
221345,1
221374,1
221373,1
221324,1
221325,1
221358,1
221314,1
221355,1
221354,1
221352,1
221353,1
221365,1
221364,1
221368,1
221367,1
221366,1
221317,1
221323,1
221363,1
221362,1
221326,1
221371,1
221372,1
221332,1
221331,1
221347,1
221346,1
221334,1
221333,1
221338,1
220005,0
221458,1
221474,1
221471,1
221470,1
221472,1
221479,1
221467,1
221466,1
221475,1
221476,1
221461,1
221487,1
221463,1
221462,1
221468,1
221469,1
221477,1
221478,1
221473,1
221488,1
221489,1
221481,1
221480,1
221464,1
221456,1
221482,1
221491,1
221490,1
221457,1
221465,1
221492,1
221459,1
221460,1
221483,1
221486,1
221485,1
221484,1
220006,0
221412,1
221378,1
221388,1
221389,1
221402,1
221403,1
221390,1
221396,1
221395,1
221381,1
221382,1
221387,1
221377,1
221376,1
221385,1
221411,1
221410,1
221404,1
221394,1
221392,1
221391,1
221393,1
221379,1
221383,1
221384,1
221386,1
220007,0
221406,1
221405,1
221407,1
221400,1
221399,1
221401,1
221380,1
221408,1
221409,1
221398,1
221397,1
221437,1
221438,1
221433,1
221423,1
221425,1
221443,1
221434,1
221436,1
221435,1
221421,1
221424,1
221422,1
221453,1
221452,1
221431,1
221432,1
221430,1
221454,1
221455,1
221429,1
221428,1
221448,1
221451,1
221450,1
221449,1
221419,1
221418,1
221420,1
221417,1
221441,1
221442,1
221414,1
221413,1
221415,1
221439,1
221440,1
221445,1
221444,1
221446,1
221447,1
221426,1
221427,1
221416,1
220008,0
221526,1
221528,1
221527,1
221508,1
221509,1
221546,1
221543,1
221545,1
221544,1
221505,1
221532,1
221496,1
221515,1
221537,1
221514,1
221503,1
221535,1
221523,1
221541,1
221542,1
221525,1
221504,1
221516,1
221517,1
221540,1
221539,1
221550,1
221551,1
221494,1
221519,1
221533,1
221534,1
221506,1
221507,1
221498,1
220009,0
221524,1
221531,1
221536,1
221497,1
221511,1
221510,1
221549,1
221500,1
221501,1
221502,1
221520,1
221521,1
221522,1
221529,1
221548,1
221493,1
221530,1
221499,1
221538,1
221518,1
221512,1
221513,1
221547,1
221495,1
220010,0
221613,1
221614,1
221618,1
221617,1
221637,1
221622,1
221583,1
221584,1
221606,1
221610,1
221609,1
221589,1
221586,1
221588,1
221633,1
221555,1
221556,1
221596,1
221598,1
221597,1
221562,1
221579,1
221590,1
221591,1
221561,1
221560,1
221564,1
221612,1
221611,1
221602,1
221577,1
221578,1
221601,1
221636,1
221635,1
221572,1
221571,1
221615,1
221616,1
221559,1
221558,1
221566,1
221567,1
221585,1
221573,1
221626,1
221625,1
221627,1
220011,0
221580,1
221569,1
221568,1
221565,1
221629,1
221630,1
221600,1
221599,1
221628,1
221563,1
221608,1
221607,1
221624,1
221623,1
221582,1
221604,1
221603,1
221632,1
221631,1
221592,1
221554,1
221553,1
221587,1
221581,1
221576,1
221574,1
221575,1
221557,1
221605,1
221552,1
221621,1
221620,1
221634,1
221595,1
221619,1
221570,1
221593,1
221594,1
220012,0
221638,1
221639,1
221683,1
221667,1
221668,1
221663,1
221662,1
221687,1
221688,1
221689,1
221692,1
221693,1
221682,1
221686,1
221669,1
221674,1
221673,1
221646,1
221675,1
221656,1
221655,1
221657,1
221652,1
221648,1
221647,1
221671,1
221670,1
221660,1
221684,1
221685,1
221643,1
221642,1
221641,1
221676,1
221678,1
221677,1
221691,1
221690,1
221672,1
221665,1
221664,1
221650,1
221649,1
221666,1
221653,1
221651,1
220013,0
221699,1
221698,1
221640,1
221681,1
221680,1
221694,1
221696,1
221697,1
221695,1
221679,1
221654,1
221658,1
221659,1
221644,1
221661,1
221645,1
220014,0
221799,1
221798,1
221781,1
221782,1
221800,1
221801,1
221769,1
221771,1
221770,1
221806,1
221762,1
221763,1
221765,1
221804,1
221805,1
221790,1
221792,1
221791,1
221757,1
221764,1
221802,1
221797,1
221780,1
221808,1
221809,1
221810,1
221796,1
221755,1
221756,1
221759,1
221784,1
221754,1
221773,1
221774,1
221772,1
221766,1
221775,1
220015,0
221758,1
221761,1
221760,1
221776,1
221768,1
221779,1
221811,1
221807,1
221812,1
221815,1
221788,1
221789,1
221767,1
221777,1
221814,1
221813,1
221803,1
221783,1
221778,1
221793,1
221795,1
221794,1
221785,1
221787,1
221786,1
220016,0
221709,1
221705,1
221706,1
221700,1
221735,1
221727,1
221726,1
221725,1
221720,1
221708,1
221719,1
221711,1
221710,1
221737,1
221744,1
221736,1
221721,1
221722,1
221749,1
221724,1
221729,1
221728,1
221750,1
221718,1
221716,1
221717,1
221748,1
221746,1
221747,1
221745,1
221704,1
221723,1
221743,1
221751,1
221752,1
221739,1
221742,1
220017,0
221703,1
221753,1
221738,1
221734,1
221707,1
221740,1
221741,1
221712,1
221713,1
221731,1
221732,1
221733,1
221730,1
221701,1
221702,1
221714,1
221715,1
220018,0
221832,1
221849,1
221845,1
221847,1
221844,1
221846,1
221848,1
221850,1
221823,1
221824,1
221836,1
221835,1
221843,1
221838,1
221831,1
221822,1
221821,1
221826,1
221825,1
221841,1
221840,1
221839,1
221817,1
221816,1
221818,1
221837,1
221820,1
221819,1
221842,1
221830,1
221828,1
221827,1
221829,1
221834,1
221833,1
221851,1
220019,0
221857,1
221854,1
221867,1
221868,1
221860,1
221861,1
221863,1
221856,1
221862,1
221852,1
221865,1
221864,1
221858,1
221859,1
221866,1
221853,1
221855,1
220020,0
221891,1
221893,1
221890,1
221892,1
221954,1
221941,1
221885,1
221877,1
221876,1
221894,1
221913,1
221921,1
221926,1
221911,1
221929,1
221915,1
221916,1
221917,1
221897,1
221914,1
221958,1
221957,1
221896,1
221895,1
221920,1
221943,1
221959,1
221960,1
221875,1
221906,1
221956,1
221961,1
221942,1
221928,1
221953,1
221884,1
220021,0
221888,1
221871,1
221870,1
221869,1
221908,1
221907,1
221910,1
221909,1
221946,1
221947,1
221948,1
221949,1
221931,1
221930,1
221889,1
221955,1
221872,1
221944,1
221886,1
221887,1
221873,1
221874,1
221927,1
221939,1
221940,1
221952,1
221919,1
221937,1
221938,1
221936,1
221902,1
221904,1
221905,1
221903,1
221925,1
221924,1
221878,1
221879,1
221918,1
221951,1
221950,1
221898,1
221900,1
221899,1
221901,1
221932,1
221881,1
221880,1
221923,1
221922,1
221945,1
221933,1
221935,1
221934,1
221912,1
221882,1
221883,1
220022,0
221971,1
221973,1
221972,1
221984,1
221989,1
221990,1
221980,1
221981,1
221964,1
221967,1
221969,1
221970,1
221968,1
221985,1
221986,1
221974,1
221983,1
221982,1
221988,1
221987,1
221965,1
221966,1
221979,1
221978,1
221991,1
221992,1
221975,1
221962,1
221963,1
221976,1
221977,1
220023,0
222030,1
222029,1
222031,1
221997,1
222023,1
222022,1
222058,1
222059,1
222042,1
222043,1
222008,1
222036,1
222035,1
222032,1
222033,1
222034,1
222020,1
222021,1
222037,1
222038,1
222039,1
222040,1
222019,1
222026,1
222046,1
222025,1
222024,1
222050,1
222051,1
222049,1
222016,1
222017,1
222061,1
222060,1
222052,1
222053,1
222009,1
222007,1
220024,0
222015,1
222010,1
222012,1
222011,1
222005,1
222001,1
222000,1
222041,1
221999,1
222013,1
222014,1
222056,1
222018,1
222006,1
221993,1
221994,1
221995,1
221998,1
222028,1
222027,1
221996,1
222044,1
222045,1
222003,1
222002,1
222004,1
222064,1
222057,1
222048,1
222047,1
222062,1
222063,1
222055,1
222054,1
220025,0
222069,1
222071,1
222072,1
222070,1
222073,1
222075,1
222074,1
222065,1
222067,1
222068,1
222066,1
222105,1
222107,1
222087,1
222088,1
222136,1
222095,1
222099,1
222098,1
222094,1
222093,1
222127,1
222119,1
222129,1
222118,1
222124,1
222091,1
222100,1
222092,1
222106,1
222090,1
222089,1
222101,1
222117,1
222116,1
222112,1
222132,1
220026,0
222125,1
222126,1
222138,1
222128,1
222111,1
222110,1
222081,1
222082,1
222084,1
222085,1
222083,1
222078,1
222076,1
222077,1
222097,1
222096,1
222121,1
222120,1
222134,1
222135,1
222079,1
222080,1
222109,1
222108,1
222122,1
222123,1
222113,1
222131,1
222139,1
222141,1
222140,1
222086,1
222130,1
222102,1
222114,1
222115,1
222133,1
222103,1
222104,1
222137,1
220027,0
222212,1
222143,1
222190,1
222224,1
222150,1
222151,1
222207,1
222205,1
222206,1
222219,1
222218,1
222185,1
222186,1
222184,1
222159,1
222158,1
222200,1
222201,1
222202,1
222220,1
222155,1
222197,1
222195,1
222196,1
222217,1
222204,1
222162,1
222161,1
222160,1
222144,1
222146,1
222145,1
222227,1
222193,1
222168,1
222199,1
222214,1
222216,1
222215,1
222181,1
222180,1
220028,0
222178,1
222154,1
222153,1
222152,1
222166,1
222167,1
222177,1
222157,1
222156,1
222213,1
222164,1
222163,1
222165,1
222171,1
222148,1
222149,1
222147,1
222175,1
222222,1
222223,1
222203,1
222170,1
222169,1
222174,1
222173,1
222172,1
222189,1
222182,1
222183,1
222179,1
222209,1
222211,1
222208,1
222210,1
222194,1
222198,1
222142,1
222187,1
222225,1
222226,1
222192,1
222191,1
222176,1
222188,1
222221,1
220029,0
222256,1
222230,1
222261,1
222262,1
222250,1
222251,1
222240,1
222249,1
222239,1
222267,1
222263,1
222243,1
222242,1
222244,1
222259,1
222232,1
222231,1
222229,1
222228,1
222253,1
222254,1
222248,1
222265,1
222264,1
222266,1
222245,1
222233,1
222234,1
222235,1
222246,1
222255,1
222241,1
222236,1
222237,1
222247,1
222260,1
222257,1
222238,1
222252,1
222258,1
222269,1
222268,1
220030,0
222271,1
222270,1
222288,1
222283,1
222297,1
222291,1
222292,1
222306,1
222309,1
222277,1
222300,1
222276,1
222273,1
222281,1
222282,1
222301,1
222302,1
222305,1
222287,1
222274,1
222304,1
222303,1
222290,1
222293,1
222295,1
222294,1
222296,1
222299,1
222298,1
222275,1
222284,1
222285,1
222286,1
222308,1
222307,1
222289,1
222278,1
222279,1
222272,1
222280,1
220031,0
222343,1
222351,1
222353,1
222352,1
222349,1
222341,1
222345,1
222346,1
222350,1
222340,1
222347,1
222344,1
222342,1
222348,1
222355,1
222354,1
222356,1
220032,0
222321,1
222322,1
222319,1
222311,1
222339,1
220033,0
222314,1
222326,1
222317,1
222330,1
222316,1
222310,1
222335,1
222318,1
222327,1
222312,1
222315,1
222338,1
222336,1
222320,1
222324,1
222337,1
222329,1
222331,1
222333,1
222332,1
222328,1
222334,1
222323,1
222313,1
222325,1
220034,0
222383,1
222380,1
222428,1
222429,1
222382,1
222422,1
222437,1
222387,1
222389,1
222388,1
222370,1
222379,1
222416,1
222362,1
222363,1
222364,1
222397,1
222395,1
222396,1
222366,1
222408,1
222394,1
222393,1
222400,1
222374,1
222399,1
222434,1
222436,1
222435,1
222358,1
222409,1
222410,1
222433,1
222405,1
222406,1
222368,1
222367,1
222369,1
222377,1
222378,1
222357,1
222398,1
220035,0
222414,1
222372,1
222411,1
222401,1
222402,1
222425,1
222384,1
222359,1
222360,1
222431,1
222381,1
222361,1
222426,1
222373,1
222413,1
222412,1
222424,1
222438,1
222371,1
222427,1
222420,1
222365,1
222407,1
222375,1
222419,1
222418,1
222392,1
222404,1
222417,1
222385,1
222386,1
222403,1
222430,1
222376,1
222423,1
222432,1
222390,1
222415,1
222391,1
222421,1
222439,1
222440,1
220036,0
222506,1
222510,1
222485,1
222502,1
222495,1
222484,1
222459,1
222526,1
222527,1
222525,1
222509,1
222475,1
222445,1
222499,1
222498,1
222471,1
222470,1
222474,1
222453,1
222500,1
222518,1
222447,1
222448,1
222449,1
222489,1
222508,1
222507,1
222483,1
222496,1
222460,1
222452,1
222444,1
222443,1
222458,1
222503,1
222450,1
222504,1
222468,1
222467,1
222469,1
220037,0
222472,1
222524,1
222490,1
222491,1
222511,1
222473,1
222497,1
222505,1
222441,1
222512,1
222442,1
222520,1
222523,1
222521,1
222522,1
222519,1
222513,1
222482,1
222464,1
222486,1
222451,1
222493,1
222492,1
222494,1
222465,1
222466,1
222488,1
222487,1
222461,1
222462,1
222463,1
222514,1
222517,1
222515,1
222516,1
222456,1
222457,1
222454,1
222455,1
222501,1
222477,1
222476,1
222446,1
222478,1
222480,1
222481,1
222479,1
220038,0
222538,1
222539,1
222540,1
222544,1
222559,1
222560,1
222561,1
222543,1
222542,1
222541,1
222549,1
222548,1
222564,1
222563,1
222529,1
222528,1
222570,1
222569,1
222537,1
222535,1
222536,1
222553,1
222555,1
222552,1
222554,1
222530,1
222580,1
222579,1
222531,1
222545,1
222546,1
222547,1
222582,1
222574,1
222575,1
222556,1
222557,1
222558,1
222532,1
222551,1
222562,1
222584,1
222583,1
222572,1
222573,1
222571,1
222581,1
222533,1
222534,1
222576,1
222568,1
222565,1
222566,1
222567,1
222550,1
222577,1
222578,1
222607,1
222612,1
222611,1
222610,1
222593,1
222605,1
222601,1
222588,1
222587,1
222590,1
222589,1
222595,1
222613,1
222597,1
222592,1
222608,1
222609,1
222594,1
222620,1
222621,1
220039,0
222606,1
222599,1
222617,1
222602,1
222619,1
222603,1
222600,1
222591,1
222616,1
222604,1
222598,1
222618,1
222615,1
222585,1
222586,1
222596,1
222614,1
219947,0
219359,0
219360,0
219361,0
219362,0
219363,0
219364,0
219365,0
219366,0
219367,0
219368,0
219948,0
219424,0
219425,0
219426,0
219427,0
219428,0
219429,0
219430,0
219431,0
219432,0
219433,0
219434,0
219435,0
219436,0
219437,0
219438,0
219439,0
218789,0
219440,0
218790,0
219441,0
218791,0
219442,0
218792,0
219443,1
218793,0
219444,0
218794,0
219445,0
218795,0
219446,0
218796,0
219447,1
218797,0
219448,0
218798,0
219449,0
218799,0
219450,0
219451,0
219452,0
219453,0
219454,0
219455,0
219456,0
219457,0
219458,0
218800,0
219459,0
218801,0
219460,0
219461,0
219462,0
219463,0
218802,1
219464,0
218803,0
219465,0
218804,1
219466,0
218805,0
219467,0
218806,0
219468,0
218807,1
219469,1
218808,1
218809,1
219470,0
218810,1
218811,1
219471,0
218812,0
219472,0
218813,0
219473,0
218814,1
219474,0
218815,0
219475,0
218816,0
219476,0
218819,1
218817,1
218818,1
219477,0
218820,0
218821,0
218822,0
218823,0
218826,1
218825,1
218824,1
218827,1
218828,0
218829,0
218830,0
218831,0
218832,0
218833,0
218834,0
218836,1
218835,1
218837,0
218838,0
218839,0
218840,0
218841,0
218842,0
218843,0
218844,0
218845,0
218846,0
218847,0
218848,0
218849,1
218851,1
218850,1
218852,1
218853,1
218854,1
218855,0
218857,1
218858,1
218856,1
218859,0
218860,0
218861,0
218862,0
218863,0
218864,0
218865,0
218866,0
218867,0
218868,0
218869,0
218870,0
218871,0
218872,1
218873,0
218874,0
218875,0
218876,0
218877,0
218878,0
218879,0
218880,0
218881,0
218882,1
218884,1
218883,1
218885,0
218886,0
218887,0
218888,0
218889,0
218890,0
218891,0
218892,0
218893,0
218894,0
218895,1
218896,1
218897,0
218898,0
218899,0
218900,0
218901,0
218902,1
218903,0
218904,0
218905,0
218906,1
218907,1
218908,0
218909,0
218910,0
218911,0
218912,0
218913,0
218914,1
218915,1
218916,1
218917,0
218918,0
218919,0
218920,0
218921,0
218922,0
218923,0
218924,0
218925,0
218926,0
218927,0
218928,1
218931,1
218929,1
218930,1
218932,0
218933,0
218934,1
218935,1
218937,1
218938,1
218936,1
218939,0
218940,1
218941,0
218942,0
218943,0
218944,0
218945,0
218946,0
218948,1
218949,1
218947,1
218950,0
2330,1
218951,0
219478,0
218953,1
218952,1
219479,0
218954,1
219480,0
218955,1
219481,1
218956,1
219482,1
218957,1
218958,1
219483,1
219484,1
218959,0
219485,1
218960,1
218961,1
218962,1
219486,1
218963,1
219487,0
218964,0
218965,1
219488,0
218966,1
219489,0
218967,1
219490,1
218968,1
219491,1
218969,1
219492,0
218970,1
219493,0
218971,1
218972,1
219494,0
218973,1
219495,1
218974,1
219496,0
218975,0
219497,0
218977,1
218976,1
219498,0
218978,1
219499,0
218979,1
218980,1
219500,0
218981,1
219501,0
218984,1
218983,1
218982,1
219502,1
218986,1
218987,1
218985,1
219503,0
218989,1
218988,1
219504,1
218990,1
219505,0
218991,0
219506,0
218993,1
218992,1
218994,1
219507,0
218995,1
219508,0
218996,1
219509,0
218997,1
219510,0
218998,1
219511,0
219000,1
218999,1
219001,1
219513,1
219514,1
219512,1
219002,0
219515,0
219003,1
219517,1
219516,1
219004,0
219518,0
219005,1
219519,1
219520,1
219006,0
219521,1
219007,0
219522,0
219008,1
219009,1
219523,0
219010,1
219524,1
219525,1
219011,1
219526,0
219012,0
219527,0
219013,0
219528,0
219015,1
219017,1
219019,1
219014,1
219016,1
219021,1
219020,1
219018,1
219529,1
219022,1
219530,1
219023,1
219531,0
219024,1
219532,0
219533,0
219025,0
219535,1
219536,1
219534,1
219026,0
219537,1
219538,1
219027,0
219539,1
219028,0
219540,0
219029,0
219541,0
219030,0
219542,0
219031,0
219543,0
219032,0
219544,1
219033,0
219545,1
219034,0
219546,1
219035,0
219547,1
219036,0
219548,1
219037,0
219549,0
219038,0
219550,0
219039,0
219551,0
219040,0
219552,0
219041,0
219553,0
219042,0
219554,0
219043,0
219555,0
219044,0
219556,0
219045,0
219557,1
219046,0
219558,1
219559,1
219047,0
219561,1
219560,1
219048,0
219562,1
219049,0
219563,0
219050,0
219564,1
219051,0
219565,0
219052,0
219567,1
219566,1
219053,0
219568,0
219054,1
219569,0
219055,0
219571,1
219570,1
219056,0
219572,0
219057,0
219573,0
219058,0
219574,1
219059,0
219575,0
219060,0
219576,0
219061,1
219577,0
219063,1
219062,1
219578,0
219064,0
219579,0
219065,1
219580,0
219066,0
219581,0
219067,1
219582,0
219068,1
219583,1
219069,1
219584,0
219070,0
219585,0
219071,1
219586,0
219072,0
219587,0
219073,0
219588,0
219074,0
219589,0
219075,1
219076,0
219590,0
219077,0
219591,0
219078,0
219592,0
219079,0
219593,0
219080,0
219594,0
219081,1
219595,0
219082,0
219596,0
219083,1
219084,1
219597,0
219085,0
219598,0
219086,0
219599,0
219087,1
219600,0
219088,0
219601,1
219089,0
219602,0
219090,0
219603,0
219091,0
219604,0
219092,0
219605,0
219093,0
219606,0
219094,0
219607,0
219095,0
219608,0
219096,0
219609,0
219097,0
219610,0
219098,0
219611,1
219099,1
219612,1
219100,0
219613,1
219101,0
219615,1
219614,1
219102,0
219616,1
219103,0
219617,1
219618,1
219104,0
219620,1
219619,1
219105,0
219621,0
219106,0
219622,0
219107,0
219623,0
219108,0
219624,1
219109,0
219625,1
219110,0
219626,1
219111,0
219627,0
219112,0
219628,0
219113,0
219629,1
219114,0
219631,1
219630,1
219115,0
219632,1
219633,1
219116,0
219634,1
219117,0
219635,0
219118,0
219636,0
219119,1
219637,1
219120,0
219638,1
219639,1
219121,0
219640,1
219122,0
219641,1
219642,1
219123,0
219643,0
219124,0
219644,0
219125,0
219645,0
219126,0
219647,1
219646,1
219127,0
219128,0
219129,0
219130,0
219131,0
219132,0
219133,0
219134,0
219135,0
219136,0
219137,0
219138,0
219139,0
219140,0
2331,1
219648,0
219141,0
219649,0
219142,0
219650,0
219143,1
219651,0
219144,1
219652,1
219145,1
219653,0
219146,0
219654,0
219147,0
219655,0
219148,0
219656,0
219149,1
219657,0
219150,1
219658,0
219151,0
219659,0
219152,0
219660,1
219154,1
219153,1
219661,0
219155,1
219157,1
219156,1
219662,0
219160,1
219158,1
219159,1
219663,0
219161,1
219664,1
219163,1
219162,1
219665,0
219164,1
219165,1
219166,1
219666,1
219667,1
219171,1
219170,1
219168,1
219169,1
219167,1
219668,0
219172,1
219173,1
219669,0
219175,1
219176,1
219174,1
219670,0
219179,1
219178,1
219177,1
219671,0
219180,0
219672,0
219181,1
219182,1
219673,0
219183,0
219674,0
219184,0
219675,0
219185,1
219186,1
219676,1
219677,1
219188,1
219189,1
219187,1
219679,1
219678,1
219190,0
219680,0
219191,1
219193,1
219192,1
219681,1
219194,1
219682,0
219196,1
219195,1
219683,0
219197,1
219684,0
219198,1
219685,0
219199,1
219686,0
219201,1
219200,1
219687,1
219688,1
219202,1
219690,1
219689,1
219691,1
219203,1
219204,1
219205,1
219692,1
219206,0
219693,1
219207,0
219695,1
219694,1
219208,1
219696,1
219697,1
219210,1
219209,1
219698,0
219211,1
219699,0
219212,1
219213,1
219701,1
219700,1
219215,1
219214,1
219703,1
219702,1
219704,1
219216,0
219705,1
219706,1
219707,1
219217,1
219712,1
219708,1
219709,1
219710,1
219711,1
219218,1
219713,1
219714,1
219715,1
219219,1
219716,1
219717,1
219718,1
2332,1
2334,1
2333,1
219719,0
219220,1
219720,0
219223,1
219222,1
219221,1
219721,0
219224,1
219225,1
219722,0
219226,0
219723,0
219228,1
219227,1
219724,1
219230,1
219229,1
219725,0
219231,1
219726,0
219232,1
219234,1
219233,1
219727,0
219235,1
219729,1
219728,1
219236,0
219730,0
219238,1
219237,1
219732,1
219731,1
219239,1
219733,0
219242,1
219240,1
219241,1
219734,0
219244,1
219243,1
219735,0
219245,1
219736,0
219246,1
219247,1
219737,0
219249,1
219250,1
219248,1
219738,1
219251,0
219739,0
219252,0
219740,0
219254,1
219253,1
219741,0
219256,1
219255,1
219742,1
219257,1
219743,0
219260,1
219259,1
219258,1
219744,0
219261,1
219745,0
219263,1
219264,1
219262,1
219746,0
219265,0
219747,0
219266,1
219748,0
219267,1
219749,0
219268,1
219271,1
219270,1
219269,1
219750,0
219272,0
219751,0
219273,1
219275,1
219274,1
219752,0
219281,1
219279,1
219280,1
219276,1
219277,1
219278,1
219753,0
219282,0
219754,0
219283,0
219755,0
219284,1
219756,0
219286,1
219285,1
219757,0
219287,1
219758,0
219289,1
219288,1
219759,0
219291,1
219290,1
219760,0
2335,1
2336,1
219292,1
219761,0
219293,0
219762,0
219294,0
219763,0
219295,0
219764,1
219296,1
219765,1
219298,1
219297,1
219299,1
219766,0
219300,1
219301,1
219303,1
219302,1
219767,0
219305,1
219304,1
219768,0
219306,0
219769,0
219307,0
219770,1
219308,1
219309,1
219771,0
219310,1
219772,1
219312,1
219311,1
219773,1
219313,0
219774,0
219314,1
219775,0
219315,1
219316,1
219776,0
219317,1
219318,1
219777,0
219319,0
219778,0
219320,0
219779,0
219321,1
219780,0
219322,1
219781,0
219323,1
219325,1
219324,1
219326,1
219782,1
219327,0
219783,0
219328,1
219784,0
219329,1
219785,0
219330,0
219786,0
219331,0
219787,1
219332,1
219788,1
219333,1
219789,0
219334,0
219790,0
219335,0
219791,0
219336,1
219792,0
219337,1
219793,0
219338,0
219794,0
219339,0
219795,0
219340,0
219796,0
219341,0
219797,0
219342,0
219798,0
219343,1
219799,0
219344,0
219800,0
219345,0
219801,0
219347,1
219346,1
219802,1
219803,1
219348,1
219804,0
219351,1
219349,1
219350,1
219805,0
219352,0
219806,0
219354,1
219353,1
219807,0
219355,1
219808,1
219357,1
219356,1
219809,1
219810,1
219358,0
219811,0
219369,0
219812,0
219372,1
219373,1
219371,1
219370,1
219374,1
219813,1
219375,0
219814,0
219377,1
219376,1
219815,0
219379,1
219378,1
219380,1
219816,1
219382,1
219381,1
219817,1
219384,1
219383,1
219818,1
219386,1
219387,1
219385,1
219819,0
219391,1
219392,1
219388,1
219389,1
219390,1
219821,1
219820,1
219822,1
219823,0
219824,0
219825,0
219826,0
219827,0
219828,0
219829,1
219830,1
219831,0
219832,0
219833,0
219834,0
219835,0
219837,1
219836,1
219838,0
219839,1
219840,1
219841,1
219842,0
219845,1
219844,1
219843,1
219846,1
219847,1
219848,0
219849,1
219850,1
219851,1
219852,1
219853,0
219855,1
219854,1
219857,1
219856,1
219858,0
2403,1
2408,1
2405,1
2407,1
2406,1
2404,1
219859,0
219393,0
2337,1
219394,1
219860,1
219395,1
219861,1
219396,0
219862,0
219398,1
219397,1
219863,1
219399,1
219864,1
219400,1
219865,0
219401,1
219866,1
219402,1
219403,1
219867,1
219404,1
219406,1
219405,1
219868,1
219407,0
219869,0
219408,0
219870,0
219409,1
219871,0
219410,1
219873,1
219872,1
219411,1
219874,0
219412,0
219875,0
219413,1
219876,0
219414,1
219877,0
219415,0
219878,0
219416,0
219879,0
219417,1
219880,0
219418,1
219881,0
219419,1
219882,0
219420,0
219883,0
219421,1
219884,0
219422,0
219885,1
219423,1
219886,1
219887,1
219888,1
219889,0
219890,0
219891,1
219892,1
219893,0
219894,0
219895,0
219896,0
219897,0
219898,0
219899,0
219900,1
219901,0
219902,0
219903,0
219904,1
219905,0
219906,0
219907,0
219909,1
219908,1
219910,1
219911,0
219912,0
219913,0
2338,1
219914,1
219915,1
219916,1
219917,1
219919,1
219918,1
219920,1
219921,1
219923,1
219922,1
219924,1
219927,1
219925,1
219926,1
219930,1
219928,1
219931,1
219929,1
219932,1
219933,1
219934,0
219935,0
219937,1
219936,1
219938,1
219939,0
219940,0
219941,1
219942,1
219943,1
219944,1
219945,1
219946,1
2409,1
2410,1
2413,1
2412,1
2411,1
2415,1
2414,1
2416,1
2417,1
2418,1
2420,1
2419,1
2421,1
2424,1
2423,1
2422,1
2341,1
2342,1
2340,1
2343,1
2345,1
2344,1
2346,1
2347,1
2348,1
2349,1
2353,1
2350,1
2357,1
2352,1
2351,1
2356,1
2354,1
2355,1
2361,1
2360,1
2359,1
2358,1
2471,1
2472,1
2474,1
2476,1
2477,1
2481,1
2479,1
2482,1
2484,1
2483,1
2478,1
2480,1
2485,1
2488,1
2487,1
2486,1
2490,1
2489,1
2368,1
2495,1
2428,1
2362,1
2494,1
2369,1
2429,1
2493,1
2367,1
2364,1
2432,1
2491,1
2492,1
2363,1
2366,1
2433,1
2430,1
2431,1
2370,1
2426,1
2497,1
2427,1
2365,1
2425,1
2496,1
2374,1
2435,1
2375,1
2371,1
2434,1
2436,1
2373,1
2372,1
2380,1
2500,1
2503,1
2501,1
2498,1
2441,1
2376,1
2442,1
2439,1
2381,1
2499,1
2378,1
2379,1
2443,1
2440,1
2502,1
2437,1
2438,1
2377,1
2444,1
2446,1
2505,1
2382,1
2445,1
2384,1
2504,1
2383,1
2447,1
2448,1
2506,1
2449,1
2385,1
2387,1
2507,1
2508,1
2386,1
2450,1
2452,1
2511,1
2509,1
2510,1
2391,1
2392,1
2389,1
2388,1
2390,1
2451,1
2397,1
2515,1
2396,1
2399,1
2518,1
2513,1
2457,1
2458,1
2516,1
2517,1
2398,1
2395,1
2459,1
2512,1
2401,1
2514,1
2394,1
2456,1
2453,1
2402,1
2393,1
2455,1
2454,1
2400,1
2546,0
2561,0
2543,1
2555,0
2549,0
2532,1
2523,0
2525,0
2524,1
2526,1
2528,1
2530,1
2536,1
2540,1
2527,0
2529,0
2531,0
2533,0
2535,0
2542,0
2541,0
2537,0
2551,0
2547,0
2544,0
2522,1
2553,0
2559,0
2557,0
2560,1
2554,1
2545,1
2538,1
2539,0
2534,1
2552,1
2548,1
2562,1
2550,1
2556,1
2558,1
2570,1
